,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_category
8859,-118.4,34.07,22.0,2170.0,593.0,850.0,520.0,2.9107,<1H OCEAN,2
10785,-117.92,33.63,34.0,2479.0,491.0,1131.0,490.0,4.9643,<1H OCEAN,4
9440,-120.31,37.64,11.0,2403.0,497.0,890.0,344.0,3.0,INLAND,2
18981,-121.98,38.25,4.0,2487.0,440.0,1545.0,452.0,4.9103,INLAND,4
629,-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3.371,NEAR BAY,3
12929,-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,INLAND,4
17796,-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,<1H OCEAN,5
4031,-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,<1H OCEAN,4
18568,-121.75,36.92,48.0,1801.0,353.0,1071.0,361.0,3.6,<1H OCEAN,3
7697,-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723,<1H OCEAN,5
18607,-122.09,37.21,15.0,1969.0,332.0,822.0,324.0,7.8774,<1H OCEAN,5
15549,-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,<1H OCEAN,2
1883,-119.99,38.94,22.0,3119.0,640.0,786.0,351.0,3.0806,INLAND,3
3581,-118.54,34.25,26.0,2639.0,378.0,1191.0,401.0,6.2788,<1H OCEAN,5
17269,-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938,NEAR OCEAN,3
12093,-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875,INLAND,3
7048,-118.05,33.94,34.0,495.0,120.0,527.0,130.0,1.9453,<1H OCEAN,2
9797,-121.92,36.57,42.0,3944.0,738.0,1374.0,598.0,4.174,NEAR OCEAN,3
3381,-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,<1H OCEAN,5
19944,-119.37,36.22,19.0,1673.0,318.0,1298.0,343.0,2.706,INLAND,2
15589,-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,<1H OCEAN,4
6676,-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,INLAND,4
3423,-118.42,34.27,33.0,937.0,216.0,1216.0,212.0,3.3214,<1H OCEAN,3
4209,-118.25,34.11,52.0,125.0,42.0,99.0,40.0,3.4375,<1H OCEAN,3
12955,-121.3,38.7,18.0,7334.0,1332.0,3339.0,1271.0,3.235,INLAND,3
14021,-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,NEAR OCEAN,2
2851,-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,INLAND,3
16377,-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,INLAND,3
19738,-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,2.6352,INLAND,2
13622,-117.27,34.12,27.0,2896.0,684.0,1514.0,668.0,1.462,INLAND,1
3885,-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,<1H OCEAN,4
3952,-118.64,34.22,16.0,4312.0,574.0,1902.0,574.0,8.4438,<1H OCEAN,5
15237,-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,NEAR OCEAN,3
14571,-117.21,32.81,33.0,4773.0,873.0,1954.0,845.0,4.3862,NEAR OCEAN,3
1914,-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,INLAND,2
5069,-118.3,33.99,45.0,1701.0,452.0,1484.0,427.0,1.84,<1H OCEAN,2
12564,-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,INLAND,3
6938,-118.09,33.99,34.0,1369.0,270.0,1005.0,272.0,3.692,<1H OCEAN,3
16454,-121.28,38.13,32.0,3366.0,676.0,1916.0,697.0,2.5401,INLAND,2
19502,-121.02,37.66,36.0,3495.0,641.0,1688.0,684.0,3.1568,INLAND,3
11442,-117.98,33.72,24.0,2826.0,547.0,1738.0,546.0,6.0494,<1H OCEAN,5
15605,-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,<1H OCEAN,5
18895,-122.24,38.12,39.0,2967.0,500.0,1243.0,523.0,4.2902,NEAR BAY,3
2395,-119.34,37.12,23.0,1881.0,380.0,64.0,37.0,3.875,INLAND,3
10172,-117.98,33.86,25.0,1025.0,266.0,726.0,183.0,3.875,<1H OCEAN,3
12118,-117.14,33.94,5.0,4873.0,639.0,1947.0,568.0,6.3223,INLAND,5
15518,-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,<1H OCEAN,3
10872,-117.9,33.72,33.0,2613.0,562.0,3150.0,543.0,4.3899,<1H OCEAN,3
3611,-118.43,34.24,36.0,1488.0,313.0,1221.0,296.0,4.0208,<1H OCEAN,3
20076,-120.4,38.06,12.0,1430.0,310.0,517.0,240.0,2.6544,INLAND,2
3714,-118.4,34.19,35.0,2180.0,599.0,1483.0,574.0,3.0395,<1H OCEAN,3
17760,-121.83,37.33,27.0,3127.0,610.0,3257.0,604.0,4.6333,<1H OCEAN,4
1597,-122.11,37.89,32.0,2372.0,516.0,1067.0,492.0,4.3235,NEAR BAY,3
17067,-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,NEAR OCEAN,2
19081,-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,<1H OCEAN,2
2065,-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,INLAND,2
6059,-117.8,34.02,23.0,3351.0,591.0,1535.0,522.0,5.0869,<1H OCEAN,4
5864,-118.34,34.18,45.0,3046.0,633.0,1448.0,599.0,3.24,<1H OCEAN,3
16622,-120.85,35.37,21.0,1033.0,195.0,588.0,187.0,2.8173,NEAR OCEAN,2
70,-122.29,37.81,26.0,768.0,152.0,392.0,127.0,1.7719,NEAR BAY,2
18872,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,NEAR BAY,4
19027,-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,INLAND,5
18606,-122.13,37.15,39.0,2854.0,613.0,1338.0,518.0,3.9423,NEAR OCEAN,3
19838,-119.29,36.53,33.0,1509.0,352.0,1734.0,336.0,1.625,INLAND,2
8350,-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,<1H OCEAN,4
2334,-119.69,36.83,32.0,1098.0,,726.0,224.0,1.4913,INLAND,1
9683,-118.99,37.63,10.0,7744.0,1573.0,483.0,224.0,3.2917,INLAND,3
16689,-120.59,35.11,20.0,3098.0,571.0,1449.0,611.0,3.5744,<1H OCEAN,3
11176,-117.96,33.83,30.0,2838.0,649.0,1758.0,593.0,3.3831,<1H OCEAN,3
20383,-118.95,34.19,24.0,2719.0,434.0,1318.0,424.0,4.675,<1H OCEAN,4
18856,-122.27,41.23,40.0,1958.0,386.0,725.0,331.0,2.1898,INLAND,2
11939,-117.42,33.93,32.0,2885.0,595.0,1509.0,590.0,3.1795,INLAND,3
18790,-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,INLAND,2
4460,-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975,<1H OCEAN,4
18756,-122.36,40.68,28.0,1745.0,379.0,1011.0,370.0,2.0391,INLAND,2
7580,-118.22,33.89,36.0,873.0,240.0,1086.0,217.0,2.25,<1H OCEAN,2
2906,-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,2.7312,INLAND,2
8355,-118.34,33.95,33.0,1923.0,459.0,1412.0,361.0,5.4359,<1H OCEAN,4
18507,-122.01,36.99,29.0,227.0,45.0,112.0,41.0,6.4469,NEAR OCEAN,5
14947,-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864,<1H OCEAN,4
2183,-120.21,36.77,20.0,1745.0,348.0,1093.0,302.0,2.3194,INLAND,2
11617,-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,<1H OCEAN,3
16487,-121.09,38.19,23.0,762.0,140.0,358.0,141.0,2.4545,INLAND,2
9127,-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,INLAND,3
5272,-118.52,34.04,43.0,2167.0,254.0,761.0,256.0,13.6842,<1H OCEAN,5
5856,-118.33,34.18,45.0,2570.0,517.0,1256.0,510.0,4.6898,<1H OCEAN,4
9072,-118.14,34.7,36.0,1205.0,317.0,678.0,290.0,2.0182,INLAND,2
11938,-117.41,33.94,29.0,3181.0,714.0,1603.0,706.0,3.25,INLAND,3
11778,-121.29,38.76,12.0,1198.0,174.0,443.0,170.0,6.0097,INLAND,5
14067,-117.12,32.75,25.0,2222.0,634.0,1025.0,568.0,1.64,NEAR OCEAN,2
2831,-119.01,35.39,29.0,1820.0,459.0,1134.0,419.0,1.8289,INLAND,2
6564,-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,INLAND,2
3275,-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,INLAND,2
18600,-122.18,37.15,17.0,1457.0,289.0,591.0,235.0,5.5785,NEAR OCEAN,4
7487,-118.21,33.92,28.0,2949.0,1003.0,4551.0,930.0,1.9026,<1H OCEAN,2
17577,-121.94,37.31,30.0,1680.0,312.0,858.0,310.0,4.0474,<1H OCEAN,3
11548,-118.02,33.73,26.0,3711.0,610.0,1902.0,597.0,5.5599,<1H OCEAN,4
638,-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,NEAR BAY,2
14286,-117.12,32.72,36.0,6096.0,1285.0,3093.0,1229.0,3.37,NEAR OCEAN,3
6989,-118.04,33.97,29.0,2376.0,700.0,1968.0,680.0,2.6082,<1H OCEAN,2
14821,-117.11,32.67,52.0,204.0,74.0,248.0,57.0,1.7961,NEAR OCEAN,2
10933,-117.9,33.73,26.0,1324.0,314.0,1804.0,311.0,3.9659,<1H OCEAN,3
817,-122.08,37.63,37.0,1793.0,364.0,1534.0,346.0,3.6458,NEAR BAY,3
2313,-119.7,36.94,15.0,1449.0,277.0,649.0,265.0,2.4861,INLAND,2
17546,-121.87,37.34,39.0,2479.0,541.0,1990.0,506.0,2.4306,<1H OCEAN,2
8149,-118.09,33.82,36.0,2219.0,393.0,1042.0,396.0,5.2299,<1H OCEAN,4
8004,-118.1,33.85,28.0,2825.0,470.0,1352.0,469.0,5.2639,<1H OCEAN,4
11331,-117.94,33.75,30.0,5268.0,1093.0,4480.0,1050.0,4.015,<1H OCEAN,3
18776,-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,INLAND,2
5390,-118.38,34.03,36.0,2101.0,569.0,1756.0,527.0,2.9344,<1H OCEAN,2
2929,-119.0,35.36,40.0,850.0,227.0,764.0,186.0,0.9407,INLAND,1
6644,-118.15,34.16,20.0,2410.0,632.0,2135.0,578.0,1.6887,<1H OCEAN,2
17612,-121.91,37.29,18.0,3597.0,664.0,1321.0,593.0,5.3077,<1H OCEAN,4
11813,-121.19,38.95,16.0,2544.0,431.0,1199.0,412.0,4.5129,INLAND,4
12215,-117.12,33.52,4.0,30401.0,4957.0,13251.0,4339.0,4.5841,<1H OCEAN,4
433,-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,NEAR BAY,2
6894,-118.11,34.05,23.0,3436.0,565.0,1729.0,529.0,5.9941,<1H OCEAN,4
6303,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,<1H OCEAN,3
14163,-117.06,32.77,18.0,2269.0,682.0,1329.0,581.0,1.7951,NEAR OCEAN,2
8888,-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,<1H OCEAN,3
5283,-118.46,34.06,20.0,5448.0,1532.0,2202.0,1442.0,4.2554,<1H OCEAN,3
16125,-122.47,37.79,52.0,2844.0,623.0,1380.0,596.0,4.75,NEAR BAY,4
9518,-123.19,39.15,16.0,2577.0,495.0,1232.0,488.0,2.6012,<1H OCEAN,2
311,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,NEAR BAY,2
8876,-118.49,34.04,50.0,2597.0,340.0,964.0,339.0,13.3036,<1H OCEAN,5
3495,-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,5.741,<1H OCEAN,4
8416,-118.34,33.94,36.0,2796.0,1041.0,4033.0,944.0,2.4886,<1H OCEAN,2
11956,-117.45,33.92,35.0,2552.0,588.0,1840.0,551.0,2.2548,INLAND,2
9055,-118.13,34.69,32.0,3670.0,765.0,1986.0,673.0,3.682,INLAND,3
13670,-117.25,34.07,21.0,3067.0,706.0,2140.0,687.0,2.4432,INLAND,2
20144,-119.05,34.35,39.0,950.0,300.0,1366.0,312.0,2.2443,<1H OCEAN,2
18800,-121.86,40.77,17.0,2816.0,639.0,1027.0,406.0,2.503,INLAND,2
9235,-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,3.7143,INLAND,3
19941,-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,INLAND,2
14720,-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,<1H OCEAN,3
5704,-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,7.5582,<1H OCEAN,5
14749,-117.05,32.57,22.0,2857.0,516.0,2412.0,496.0,4.7337,NEAR OCEAN,4
3738,-118.39,34.19,25.0,3794.0,989.0,2454.0,876.0,2.9982,<1H OCEAN,2
10140,-117.89,33.92,14.0,1562.0,373.0,609.0,328.0,2.3935,<1H OCEAN,2
6145,-117.97,34.09,27.0,3569.0,761.0,3339.0,762.0,4.1304,INLAND,3
4176,-118.22,34.1,33.0,1903.0,386.0,1187.0,340.0,4.0469,<1H OCEAN,3
13673,-117.25,34.04,18.0,5761.0,1063.0,2763.0,1058.0,4.4472,INLAND,3
2220,-119.82,36.83,16.0,2868.0,376.0,1016.0,379.0,6.1175,INLAND,5
974,-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,INLAND,2
12031,-117.46,33.92,21.0,713.0,142.0,476.0,142.0,3.5208,INLAND,3
5374,-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,<1H OCEAN,3
17744,-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,<1H OCEAN,5
6892,-118.09,34.04,18.0,5580.0,1369.0,3842.0,1276.0,3.6512,<1H OCEAN,3
18881,-122.25,38.1,52.0,248.0,86.0,173.0,69.0,2.3,NEAR BAY,2
8700,-118.35,33.87,28.0,2319.0,579.0,1369.0,564.0,3.6169,<1H OCEAN,3
15743,-122.43,37.78,29.0,1310.0,364.0,1009.0,379.0,1.3844,NEAR BAY,1
18051,-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,<1H OCEAN,5
15240,-117.24,33.0,16.0,2512.0,356.0,795.0,353.0,7.5975,NEAR OCEAN,5
8629,-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,<1H OCEAN,5
17005,-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091,NEAR OCEAN,4
16103,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,NEAR OCEAN,3
15290,-117.31,33.11,7.0,7974.0,1703.0,2904.0,1550.0,4.1282,NEAR OCEAN,3
17516,-121.93,37.33,44.0,2142.0,358.0,846.0,375.0,5.4273,<1H OCEAN,4
9822,-121.92,36.62,52.0,1410.0,303.0,578.0,285.0,2.5625,NEAR OCEAN,2
5656,-118.31,33.73,36.0,1725.0,295.0,799.0,306.0,5.0874,NEAR OCEAN,4
2823,-119.08,35.42,10.0,4159.0,608.0,2089.0,591.0,5.5261,INLAND,4
18286,-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,NEAR BAY,5
14472,-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,4.6875,NEAR OCEAN,4
1598,-122.11,37.88,37.0,4005.0,614.0,1602.0,606.0,6.4666,NEAR BAY,5
10638,-117.79,33.7,16.0,1416.0,249.0,636.0,244.0,5.1741,<1H OCEAN,4
12250,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,INLAND,2
20087,-120.33,38.0,14.0,1944.0,330.0,822.0,314.0,3.5,INLAND,3
14370,-117.23,32.72,38.0,2827.0,581.0,972.0,558.0,3.2361,NEAR OCEAN,3
20375,-118.84,34.15,17.0,3785.0,494.0,1527.0,507.0,8.4443,<1H OCEAN,5
10850,-117.91,33.66,21.0,1708.0,505.0,1099.0,434.0,3.225,<1H OCEAN,3
19952,-119.34,36.22,38.0,2708.0,460.0,1260.0,455.0,3.0905,INLAND,3
10015,-121.2,39.25,5.0,906.0,144.0,376.0,141.0,4.3523,INLAND,3
15117,-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081,<1H OCEAN,3
15776,-122.45,37.77,52.0,3939.0,852.0,1737.0,797.0,4.5052,NEAR BAY,4
15325,-117.34,33.19,23.0,3546.0,553.0,1533.0,518.0,5.276,NEAR OCEAN,4
16423,-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,INLAND,2
17419,-120.47,34.65,31.0,1438.0,320.0,816.0,270.0,2.4583,NEAR OCEAN,2
14433,-117.23,32.8,31.0,1403.0,388.0,724.0,371.0,2.6403,NEAR OCEAN,2
1880,-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,INLAND,2
16429,-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942,INLAND,4
1508,-122.05,37.92,14.0,12713.0,2558.0,4741.0,2412.0,4.7094,NEAR BAY,4
12547,-121.48,38.55,52.0,2508.0,360.0,832.0,345.0,7.1035,INLAND,5
6746,-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,<1H OCEAN,3
18337,-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,NEAR BAY,4
17555,-121.87,37.33,37.0,3137.0,685.0,2048.0,651.0,3.0156,<1H OCEAN,3
16381,-121.3,38.02,4.0,1515.0,384.0,491.0,348.0,2.8523,INLAND,2
19416,-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,INLAND,3
978,-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,<1H OCEAN,5
18955,-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,INLAND,3
19297,-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,<1H OCEAN,3
2860,-118.9,35.41,6.0,4656.0,971.0,2320.0,935.0,3.0938,INLAND,3
2965,-119.07,35.35,24.0,4119.0,865.0,1294.0,879.0,2.4123,INLAND,2
3472,-118.49,34.29,26.0,4516.0,611.0,1714.0,581.0,9.2873,<1H OCEAN,5
299,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,NEAR BAY,2
665,-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,5.0043,NEAR BAY,4
3769,-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347,<1H OCEAN,3
11936,-117.4,33.94,42.0,943.0,171.0,466.0,203.0,3.1458,INLAND,3
11744,-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,INLAND,4
18644,-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,NEAR OCEAN,3
18573,-121.76,36.91,23.0,1276.0,437.0,1359.0,376.0,1.9609,<1H OCEAN,2
12591,-121.51,38.51,31.0,1595.0,217.0,542.0,236.0,6.6112,INLAND,5
8456,-118.35,33.91,29.0,2461.0,535.0,1236.0,482.0,4.8409,<1H OCEAN,4
1860,-124.16,41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,NEAR OCEAN,2
5817,-118.24,34.13,45.0,1971.0,439.0,1245.0,430.0,4.0272,<1H OCEAN,3
12571,-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,INLAND,2
9200,-119.68,37.35,13.0,2307.0,386.0,925.0,347.0,3.1326,INLAND,3
9450,-119.55,37.75,30.0,2165.0,536.0,1500.0,414.0,3.5391,INLAND,3
2872,-118.95,35.37,37.0,1475.0,327.0,946.0,295.0,1.6728,INLAND,2
6438,-118.02,34.1,36.0,452.0,80.0,248.0,83.0,1.9688,INLAND,2
1636,-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,10.9405,NEAR BAY,5
13953,-117.12,34.21,19.0,4641.0,994.0,1334.0,474.0,4.5972,INLAND,4
19409,-120.92,37.7,24.0,527.0,112.0,270.0,112.0,1.6172,INLAND,2
19713,-121.71,39.25,37.0,1871.0,321.0,806.0,294.0,4.0,INLAND,3
2563,-124.16,40.8,52.0,1703.0,500.0,952.0,435.0,1.1386,NEAR OCEAN,1
5767,-118.29,34.16,35.0,1257.0,318.0,764.0,319.0,3.2083,<1H OCEAN,3
13602,-117.25,34.15,30.0,1770.0,380.0,990.0,348.0,3.3,INLAND,3
19373,-120.9,37.81,27.0,4213.0,750.0,2142.0,746.0,3.7031,INLAND,3
5798,-118.24,34.13,37.0,1644.0,395.0,959.0,383.0,3.3636,<1H OCEAN,3
17543,-121.88,37.35,52.0,1704.0,418.0,1336.0,411.0,2.8167,<1H OCEAN,2
18900,-122.26,38.11,52.0,793.0,216.0,505.0,194.0,1.9667,NEAR BAY,2
8802,-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,NEAR OCEAN,5
19362,-123.49,38.7,9.0,5409.0,1019.0,594.0,327.0,3.3125,NEAR OCEAN,3
3755,-118.37,34.18,42.0,1140.0,300.0,643.0,252.0,3.3958,<1H OCEAN,3
10802,-117.96,33.6,34.0,959.0,230.0,384.0,197.0,5.2333,NEAR OCEAN,4
8308,-118.1,33.76,15.0,4690.0,1002.0,1879.0,974.0,5.6051,NEAR OCEAN,4
17286,-119.72,34.41,26.0,1648.0,378.0,954.0,405.0,3.2895,NEAR OCEAN,3
2120,-119.73,36.75,39.0,1745.0,321.0,901.0,303.0,3.1719,INLAND,3
12700,-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,INLAND,3
20358,-118.95,34.18,25.0,2237.0,331.0,1121.0,365.0,6.0994,<1H OCEAN,5
3067,-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,INLAND,2
6119,-117.92,34.13,42.0,1762.0,398.0,1526.0,365.0,2.8643,INLAND,2
2947,-118.99,35.33,36.0,1590.0,367.0,1311.0,390.0,1.6786,INLAND,2
2628,-124.14,40.67,23.0,580.0,117.0,320.0,109.0,4.2054,NEAR OCEAN,3
9894,-122.3,38.29,40.0,1739.0,318.0,744.0,312.0,2.6518,NEAR BAY,2
19840,-119.26,36.5,35.0,1689.0,371.0,1475.0,329.0,2.5719,INLAND,2
4652,-118.32,34.06,36.0,3239.0,722.0,1383.0,612.0,4.5918,<1H OCEAN,4
2259,-119.83,36.78,35.0,1789.0,357.0,933.0,357.0,2.5223,INLAND,2
9707,-121.65,36.67,52.0,2351.0,459.0,1169.0,439.0,2.8924,<1H OCEAN,2
15151,-117.05,33.01,19.0,3558.0,588.0,1439.0,578.0,4.625,<1H OCEAN,4
3962,-118.57,34.21,36.0,878.0,167.0,499.0,179.0,4.1181,<1H OCEAN,3
17244,-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681,<1H OCEAN,2
19652,-120.86,37.5,34.0,4272.0,996.0,2916.0,962.0,1.9829,INLAND,2
2343,-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81,INLAND,4
9204,-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,2.625,INLAND,2
19483,-120.98,37.66,40.0,3012.0,616.0,1423.0,595.0,2.6346,INLAND,2
6960,-118.05,33.99,42.0,2480.0,401.0,1085.0,438.0,5.193,<1H OCEAN,4
16063,-122.48,37.75,52.0,2515.0,494.0,1583.0,477.0,4.3393,NEAR BAY,3
4623,-118.31,34.06,36.0,369.0,147.0,145.0,136.0,0.8804,<1H OCEAN,1
7803,-118.1,33.9,40.0,1880.0,377.0,1229.0,378.0,4.4167,<1H OCEAN,3
106,-122.24,37.81,52.0,2026.0,482.0,709.0,456.0,3.2727,NEAR BAY,3
4419,-118.26,34.08,45.0,2225.0,827.0,2699.0,792.0,1.9209,<1H OCEAN,2
11842,-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,INLAND,3
17901,-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,<1H OCEAN,4
18365,-122.12,37.28,21.0,349.0,64.0,149.0,56.0,5.8691,<1H OCEAN,4
16650,-120.63,35.27,23.0,1630.0,253.0,704.0,263.0,5.156,NEAR OCEAN,4
17371,-120.43,34.97,28.0,1433.0,270.0,1001.0,278.0,4.0125,<1H OCEAN,3
7968,-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,<1H OCEAN,2
16177,-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,NEAR BAY,3
11661,-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,<1H OCEAN,4
1778,-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY,2
13870,-117.32,34.41,13.0,2032.0,348.0,1038.0,344.0,4.2891,INLAND,3
14210,-117.07,32.68,18.0,1475.0,267.0,1149.0,268.0,5.0827,NEAR OCEAN,4
17098,-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088,NEAR OCEAN,5
11291,-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,<1H OCEAN,4
7061,-118.02,33.93,35.0,2400.0,398.0,1218.0,408.0,4.1312,<1H OCEAN,3
8423,-118.35,33.93,25.0,2260.0,692.0,1603.0,673.0,2.11,<1H OCEAN,2
8623,-118.38,33.88,39.0,1489.0,282.0,743.0,270.0,4.8611,<1H OCEAN,4
14464,-117.23,32.81,24.0,3271.0,508.0,1496.0,482.0,5.9359,NEAR OCEAN,4
7613,-118.23,33.88,35.0,842.0,201.0,763.0,189.0,2.6719,<1H OCEAN,2
11851,-120.53,39.79,18.0,1234.0,266.0,543.0,201.0,2.5156,INLAND,2
7773,-118.08,33.91,36.0,1551.0,297.0,1100.0,322.0,5.1187,<1H OCEAN,4
6636,-118.16,34.15,17.0,821.0,163.0,229.0,164.0,7.3715,<1H OCEAN,5
7909,-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417,<1H OCEAN,3
12467,-121.44,38.58,42.0,2334.0,435.0,892.0,446.0,3.0208,INLAND,3
11913,-117.43,33.96,28.0,3747.0,651.0,2399.0,646.0,3.8682,INLAND,3
2377,-119.54,36.7,20.0,1815.0,375.0,1665.0,357.0,2.2448,INLAND,2
14648,-117.19,32.77,14.0,3575.0,992.0,1645.0,839.0,2.4397,NEAR OCEAN,2
516,-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,NEAR BAY,5
7146,-118.14,34.02,45.0,1307.0,283.0,967.0,254.0,2.75,<1H OCEAN,2
1115,-121.6,39.77,26.0,1503.0,343.0,699.0,296.0,1.875,INLAND,2
303,-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,NEAR BAY,2
16465,-121.28,38.1,13.0,2432.0,586.0,1441.0,606.0,2.5556,INLAND,2
19731,-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,INLAND,2
6392,-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,INLAND,5
5152,-118.26,33.95,38.0,1387.0,346.0,1240.0,355.0,1.6898,<1H OCEAN,2
19828,-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,3.3869,INLAND,3
10429,-117.65,33.42,25.0,2174.0,428.0,603.0,352.0,3.3967,NEAR OCEAN,3
15843,-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,NEAR BAY,3
19572,-120.94,37.58,19.0,1549.0,369.0,770.0,370.0,2.0493,INLAND,2
9706,-121.65,36.66,42.0,4261.0,840.0,2013.0,801.0,3.5288,<1H OCEAN,3
